batch,seqlen,method,rep,ms,tokens_per_s
1,8192,paged_minimal,0,1.0696640014648438,934.8730055704942
1,8192,sdpa_contig,1,0.08115199953317642,12322.555275932316
1,8192,paged_minimal,1,0.9348800182342529,1069.6559777678658
1,8192,sdpa_contig,2,0.08083199709653854,12371.338528301967
1,8192,paged_minimal,2,0.9261119961738586,1079.7830112679703
1,8192,sdpa_contig,3,0.07971200346946716,12545.162039278555
1,8192,paged_minimal,3,0.9235519766807556,1082.776091925003
1,8192,sdpa_contig,4,0.08102399855852127,12342.02233647762
1,8192,paged_minimal,4,0.9227520227432251,1083.7147742327634
1,8192,sdpa_contig,5,0.07929600030183792,12610.976546024125
1,8192,paged_minimal,5,0.9216319918632507,1085.0317793095635
1,8192,sdpa_contig,6,0.08198399841785431,12197.502186990456
1,8192,paged_minimal,6,0.9188479781150818,1088.3193126804206
1,8192,sdpa_contig,7,0.08032000064849854,12450.199102665141
1,8192,paged_minimal,7,0.9479680061340332,1054.8879218805723
1,8192,sdpa_contig,8,0.08076799660921097,12381.141565741866
1,8192,paged_minimal,8,0.9257919788360596,1080.1562584904198
1,8192,sdpa_contig,9,0.08054400235414505,12415.573733263043
1,8192,paged_minimal,9,0.9205759763717651,1086.2764461237257
1,8192,sdpa_contig,10,0.08681599795818329,11518.614351258977
1,8192,paged_minimal,10,0.9247679710388184,1081.3523297921654
1,8192,sdpa_contig,11,0.08163200318813324,12250.097522357126
1,8192,paged_minimal,11,0.9186559915542603,1088.5467565591284
1,8192,sdpa_contig,12,0.07999999821186066,12500.000279396778
1,8192,paged_minimal,12,0.9195520281791687,1087.486046852758
1,8192,sdpa_contig,13,0.08079999685287476,12376.238105811526
1,8192,paged_minimal,13,0.9227839708328247,1083.6772544905464
1,8192,sdpa_contig,14,0.08060800284147263,12405.716116880425
1,8192,paged_minimal,14,0.9174720048904419,1089.9515131466196
1,8192,sdpa_contig,15,0.07929600030183792,12610.976546024125
1,8192,paged_minimal,15,0.918720006942749,1088.4709078315695
1,8192,sdpa_contig,16,0.08115199953317642,12322.555275932316
1,8192,paged_minimal,16,0.9188799858093262,1088.2814028419884
1,8192,sdpa_contig,17,0.07929600030183792,12610.976546024125
1,8192,paged_minimal,17,0.9211519956588745,1085.5971704047904
1,8192,sdpa_contig,18,0.08105599880218506,12337.14980726439
1,8192,paged_minimal,18,0.9201279878616333,1086.8053283804445
1,8192,sdpa_contig,19,0.0793600007891655,12600.806326308952
1,8192,paged_minimal,19,0.922432005405426,1084.0907450522398
1,8192,sdpa_contig,20,0.08019199967384338,12470.071878331959
1,8192,paged_minimal,20,0.9209280014038086,1085.861216594195
1,8192,sdpa_contig,21,0.0791039988398552,12641.585945920184
