seqlen,branches,method,layers_per_step,rep,ms,ncu_available,nsys_available
2048,8,vmm_paged,28,8,1.3690240383148193,False,True
2048,8,contiguous,28,9,1.3574399948120117,False,True
2048,8,vmm_paged,28,9,1.347551941871643,False,True
2048,8,contiguous,28,10,1.3641599416732788,False,True
2048,8,vmm_paged,28,10,1.3543039560317993,False,True
2048,8,contiguous,28,11,1.352128028869629,False,True
2048,8,vmm_paged,28,11,1.3600000143051147,False,True
2048,8,contiguous,28,12,1.356063961982727,False,True
2048,8,vmm_paged,28,12,1.3567039966583252,False,True
2048,8,contiguous,28,13,1.3564480543136597,False,True
2048,8,vmm_paged,28,13,1.346783995628357,False,True
2048,8,contiguous,28,14,1.3559679985046387,False,True
2048,8,vmm_paged,28,14,1.351199984550476,False,True
2048,8,contiguous,28,15,1.373695969581604,False,True
2048,8,vmm_paged,28,15,1.3533120155334473,False,True
2048,8,contiguous,28,16,1.3612799644470215,False,True
2048,8,vmm_paged,28,16,1.3534719944000244,False,True
2048,8,contiguous,28,17,1.3583040237426758,False,True
2048,8,vmm_paged,28,17,1.3552639484405518,False,True
2048,8,contiguous,28,18,1.3601919412612915,False,True
2048,8,vmm_paged,28,18,1.3486720323562622,False,True
2048,8,contiguous,28,19,1.3588800430297852,False,True
2048,8,vmm_paged,28,19,1.3491840362548828,False,True
2048,8,contiguous,28,20,1.3517440557479858,False,True
2048,8,vmm_paged,28,20,1.3541439771652222,False,True
2048,8,contiguous,28,21,1.354848027229309,False,True
2048,8,vmm_paged,28,21,1.363808035850525,False,True
2048,8,contiguous,28,22,1.3570879697799683,False,True
2048,8,vmm_paged,28,22,1.3502720594406128,False,True
2048,8,contiguous,28,23,1.3557440042495728,False,True
2048,8,vmm_paged,28,23,1.352288007736206,False,True
2048,8,contiguous,28,24,1.3511359691619873,False,True
2048,8,vmm_paged,28,24,1.3570560216903687,False,True
2048,8,contiguous,28,25,1.3579200506210327,False,True
2048,8,vmm_paged,28,25,1.353600025177002,False,True
2048,8,contiguous,28,26,1.3550399541854858,False,True
2048,8,vmm_paged,28,26,1.347551941871643,False,True
2048,8,contiguous,28,27,1.3557759523391724,False,True
2048,8,vmm_paged,28,27,1.3461439609527588,False,True
2048,8,contiguous,28,28,1.3549760580062866,False,True
2048,8,vmm_paged,28,28,1.3525760173797607,False,True
2048,8,contiguous,28,29,1.356544017791748,False,True
2048,8,vmm_paged,28,29,1.352288007736206,False,True
2048,16,contiguous,28,0,1.4320319890975952,False,True
2048,16,vmm_paged,28,0,1.3668160438537598,False,True
2048,16,contiguous,28,1,1.3594239950180054,False,True
2048,16,vmm_paged,28,1,1.3546240329742432,False,True
2048,16,contiguous,28,2,1.3863680362701416,False,True
2048,16,vmm_paged,28,2,1.3548799753189087,False,True
2048,16,contiguous,28,3,1.3648320436477661,False,True
2048,16,vmm_paged,28,3,1.362239956855774,False,True
2048,16,contiguous,28,4,1.357983946800232,False,True
2048,16,vmm_paged,28,4,1.3575359582901,False,True
2048,16,contiguous,28,5,1.359552025794983,False,True
2048,16,vmm_paged,28,5,1.3710399866104126,False,True
2048,16,contiguous,28,6,1.351904034614563,False,True
2048,16,vmm_paged,28,6,1.3553279638290405,False,True
2048,16,contiguous,28,7,1.3612480163574219,False,True
2048,16,vmm_paged,28,7,1.3527679443359375,False,True
2048,16,contiguous,28,8,1.5389440059661865,False,True
2048,16,vmm_paged,28,8,1.4068479537963867,False,True
2048,16,contiguous,28,9,1.3609600067138672,False,True
2048,16,vmm_paged,28,9,1.3606079816818237,False,True
2048,16,contiguous,28,10,1.3574719429016113,False,True
2048,16,vmm_paged,28,10,1.3596160411834717,False,True
2048,16,contiguous,28,11,1.3610559701919556,False,True
2048,16,vmm_paged,28,11,1.3533439636230469,False,True
2048,16,contiguous,28,12,1.3571840524673462,False,True
2048,16,vmm_paged,28,12,1.3632320165634155,False,True
2048,16,contiguous,28,13,1.3601919412612915,False,True
2048,16,vmm_paged,28,13,1.3552639484405518,False,True
2048,16,contiguous,28,14,1.3540480136871338,False,True
2048,16,vmm_paged,28,14,1.3567039966583252,False,True
2048,16,contiguous,28,15,1.3582719564437866,False,True
2048,16,vmm_paged,28,15,1.3722879886627197,False,True
2048,16,contiguous,28,16,1.3570879697799683,False,True
2048,16,vmm_paged,28,16,1.3485440015792847,False,True
2048,16,contiguous,28,17,1.3655359745025635,False,True
2048,16,vmm_paged,28,17,1.3667839765548706,False,True
2048,16,contiguous,28,18,1.3551679849624634,False,True
2048,16,vmm_paged,28,18,1.3604799509048462,False,True
2048,16,contiguous,28,19,1.3550399541854858,False,True
2048,16,vmm_paged,28,19,1.3536959886550903,False,True
2048,16,contiguous,28,20,1.3538559675216675,False,True
2048,16,vmm_paged,28,20,1.3562239408493042,False,True
2048,16,contiguous,28,21,1.3602880239486694,False,True
2048,16,vmm_paged,28,21,1.355455994606018,False,True
2048,16,contiguous,28,22,1.3707200288772583,False,True
2048,16,vmm_paged,28,22,1.357632040977478,False,True
2048,16,contiguous,28,23,1.3594239950180054,False,True
2048,16,vmm_paged,28,23,1.3572479486465454,False,True
2048,16,contiguous,28,24,1.3623360395431519,False,True
2048,16,vmm_paged,28,24,1.352255940437317,False,True
2048,16,contiguous,28,25,1.3622080087661743,False,True
2048,16,vmm_paged,28,25,1.3532160520553589,False,True
2048,16,contiguous,28,26,1.361024022102356,False,True
2048,16,vmm_paged,28,26,1.3503680229187012,False,True
2048,16,contiguous,28,27,1.3552000522613525,False,True
2048,16,vmm_paged,28,27,1.3577280044555664,False,True
2048,16,contiguous,28,28,1.360416054725647,False,True
2048,16,vmm_paged,28,28,1.3739839792251587,False,True
2048,16,contiguous,28,29,1.3623679876327515,False,True
2048,16,vmm_paged,28,29,1.3508479595184326,False,True
2048,32,contiguous,28,0,1.4154239892959595,False,True
2048,32,vmm_paged,28,0,1.3597760200500488,False,True
2048,32,contiguous,28,1,1.349951982498169,False,True
2048,32,vmm_paged,28,1,1.3563519716262817,False,True
2048,32,contiguous,28,2,1.3555840253829956,False,True
2048,32,vmm_paged,28,2,1.3607360124588013,False,True
2048,32,contiguous,28,3,1.3509119749069214,False,True
2048,32,vmm_paged,28,3,1.352992057800293,False,True
2048,32,contiguous,28,4,1.3580479621887207,False,True
2048,32,vmm_paged,28,4,1.3565119504928589,False,True
2048,32,contiguous,28,5,1.3551039695739746,False,True
2048,32,vmm_paged,28,5,1.3560320138931274,False,True
2048,32,contiguous,28,6,1.3516160249710083,False,True
2048,32,vmm_paged,28,6,1.370527982711792,False,True
2048,32,contiguous,28,7,1.355072021484375,False,True
2048,32,vmm_paged,28,7,1.3568639755249023,False,True
2048,32,contiguous,28,8,1.3561279773712158,False,True
2048,32,vmm_paged,28,8,1.3554879426956177,False,True
2048,32,contiguous,28,9,1.3520959615707397,False,True
2048,32,vmm_paged,28,9,1.3575680255889893,False,True
2048,32,contiguous,28,10,1.356768012046814,False,True
2048,32,vmm_paged,28,10,1.353119969367981,False,True
2048,32,contiguous,28,11,1.3506239652633667,False,True
2048,32,vmm_paged,28,11,1.3507839441299438,False,True
2048,32,contiguous,28,12,1.3591359853744507,False,True
2048,32,vmm_paged,28,12,1.3567039966583252,False,True
2048,32,contiguous,28,13,1.375264048576355,False,True
2048,32,vmm_paged,28,13,1.36188805103302,False,True
2048,32,contiguous,28,14,1.3603520393371582,False,True
2048,32,vmm_paged,28,14,1.3743679523468018,False,True
2048,32,contiguous,28,15,1.351647973060608,False,True
2048,32,vmm_paged,28,15,1.3537919521331787,False,True
2048,32,contiguous,28,16,1.3603520393371582,False,True
2048,32,vmm_paged,28,16,1.3572479486465454,False,True
2048,32,contiguous,28,17,1.3574399948120117,False,True
2048,32,vmm_paged,28,17,1.3454079627990723,False,True
2048,32,contiguous,28,18,1.3544000387191772,False,True
2048,32,vmm_paged,28,18,1.357632040977478,False,True
2048,32,contiguous,28,19,1.3594239950180054,False,True
2048,32,vmm_paged,28,19,1.366976022720337,False,True
2048,32,contiguous,28,20,1.3535679578781128,False,True
2048,32,vmm_paged,28,20,1.350208044052124,False,True
2048,32,contiguous,28,21,1.359552025794983,False,True
2048,32,vmm_paged,28,21,1.3489279747009277,False,True
2048,32,contiguous,28,22,1.3605760335922241,False,True
2048,32,vmm_paged,28,22,1.4327679872512817,False,True
2048,32,contiguous,28,23,1.3773119449615479,False,True
2048,32,vmm_paged,28,23,1.3570879697799683,False,True
2048,32,contiguous,28,24,1.3527679443359375,False,True
2048,32,vmm_paged,28,24,1.362272024154663,False,True
2048,32,contiguous,28,25,1.3557440042495728,False,True
2048,32,vmm_paged,28,25,1.3509119749069214,False,True
2048,32,contiguous,28,26,1.3575040102005005,False,True
2048,32,vmm_paged,28,26,1.358016014099121,False,True
2048,32,contiguous,28,27,1.3572160005569458,False,True
2048,32,vmm_paged,28,27,1.3601919412612915,False,True
2048,32,contiguous,28,28,1.3541439771652222,False,True
2048,32,vmm_paged,28,28,1.3561279773712158,False,True
2048,32,contiguous,28,29,1.3556159734725952,False,True
2048,32,vmm_paged,28,29,1.3552639484405518,False,True
2048,64,contiguous,28,0,1.386944055557251,False,True
2048,64,vmm_paged,28,0,1.3467199802398682,False,True
2048,64,contiguous,28,1,1.35043203830719,False,True
2048,64,vmm_paged,28,1,1.3480000495910645,False,True
2048,64,contiguous,28,2,1.3423360586166382,False,True
2048,64,vmm_paged,28,2,1.3523839712142944,False,True
2048,64,contiguous,28,3,1.3479360342025757,False,True
2048,64,vmm_paged,28,3,1.3638399839401245,False,True
2048,64,contiguous,28,4,1.3514560461044312,False,True
2048,64,vmm_paged,28,4,1.3460160493850708,False,True
2048,64,contiguous,28,5,1.3463040590286255,False,True
2048,64,vmm_paged,28,5,1.3714239597320557,False,True
2048,64,contiguous,28,6,1.3451839685440063,False,True
2048,64,vmm_paged,28,6,1.3487999439239502,False,True
2048,64,contiguous,28,7,1.349984049797058,False,True
2048,64,vmm_paged,28,7,1.3531839847564697,False,True
2048,64,contiguous,28,8,1.3486080169677734,False,True
2048,64,vmm_paged,28,8,1.3451839685440063,False,True
2048,64,contiguous,28,9,1.3468480110168457,False,True
2048,64,vmm_paged,28,9,1.3449920415878296,False,True
2048,64,contiguous,28,10,1.3492159843444824,False,True
2048,64,vmm_paged,28,10,1.3485440015792847,False,True
2048,64,contiguous,28,11,1.348479986190796,False,True
2048,64,vmm_paged,28,11,1.3510719537734985,False,True
2048,64,contiguous,28,12,1.3480639457702637,False,True
2048,64,vmm_paged,28,12,1.343008041381836,False,True
2048,64,contiguous,28,13,1.3492799997329712,False,True
2048,64,vmm_paged,28,13,1.3470720052719116,False,True
2048,64,contiguous,28,14,1.347424030303955,False,True
2048,64,vmm_paged,28,14,1.3551679849624634,False,True
2048,64,contiguous,28,15,1.3491840362548828,False,True
2048,64,vmm_paged,28,15,1.3506239652633667,False,True
2048,64,contiguous,28,16,1.3463040590286255,False,True
2048,64,vmm_paged,28,16,1.3442879915237427,False,True
2048,64,contiguous,28,17,1.3460160493850708,False,True
2048,64,vmm_paged,28,17,1.3483840227127075,False,True
2048,64,contiguous,28,18,1.3447680473327637,False,True
2048,64,vmm_paged,28,18,1.3497600555419922,False,True
2048,64,contiguous,28,19,1.346560001373291,False,True
2048,64,vmm_paged,28,19,1.3526400327682495,False,True
2048,64,contiguous,28,20,1.3468799591064453,False,True
2048,64,vmm_paged,28,20,1.3446400165557861,False,True
2048,64,contiguous,28,21,1.3511680364608765,False,True
2048,64,vmm_paged,28,21,1.3443200588226318,False,True
2048,64,contiguous,28,22,1.3457599878311157,False,True
2048,64,vmm_paged,28,22,1.3513599634170532,False,True
2048,64,contiguous,28,23,1.3445119857788086,False,True
2048,64,vmm_paged,28,23,1.3551360368728638,False,True
2048,64,contiguous,28,24,1.3462400436401367,False,True
2048,64,vmm_paged,28,24,1.3483840227127075,False,True
2048,64,contiguous,28,25,1.3455679416656494,False,True
2048,64,vmm_paged,28,25,1.3449599742889404,False,True
2048,64,contiguous,28,26,1.3449920415878296,False,True
2048,64,vmm_paged,28,26,1.3459199666976929,False,True
2048,64,contiguous,28,27,1.3462079763412476,False,True
2048,64,vmm_paged,28,27,1.3529280424118042,False,True
2048,64,contiguous,28,28,1.3555519580841064,False,True
2048,64,vmm_paged,28,28,1.348479986190796,False,True
2048,64,contiguous,28,29,1.348512053489685,False,True
2048,64,vmm_paged,28,29,1.3477760553359985,False,True
4096,1,contiguous,28,0,2.7650558948516846,False,True
4096,1,vmm_paged,28,0,2.7268800735473633,False,True
4096,1,contiguous,28,1,2.72108793258667,False,True
4096,1,vmm_paged,28,1,2.7259840965270996,False,True
4096,1,contiguous,28,2,2.7206079959869385,False,True
4096,1,vmm_paged,28,2,2.7184319496154785,False,True
4096,1,contiguous,28,3,2.7140159606933594,False,True
4096,1,vmm_paged,28,3,2.720319986343384,False,True
4096,1,contiguous,28,4,2.7145280838012695,False,True
4096,1,vmm_paged,28,4,2.7179839611053467,False,True
4096,1,contiguous,28,5,2.7164480686187744,False,True
4096,1,vmm_paged,28,5,2.7195520401000977,False,True
4096,1,contiguous,28,6,2.7126400470733643,False,True
4096,1,vmm_paged,28,6,2.7186241149902344,False,True
4096,1,contiguous,28,7,2.711711883544922,False,True
4096,1,vmm_paged,28,7,2.7213120460510254,False,True
4096,1,contiguous,28,8,2.7172799110412598,False,True
4096,1,vmm_paged,28,8,2.7228479385375977,False,True
4096,1,contiguous,28,9,2.7102720737457275,False,True
4096,1,vmm_paged,28,9,2.7171521186828613,False,True
4096,1,contiguous,28,10,2.7122559547424316,False,True
4096,1,vmm_paged,28,10,2.722368001937866,False,True
4096,1,contiguous,28,11,2.717535972595215,False,True
4096,1,vmm_paged,28,11,2.716639995574951,False,True
4096,1,contiguous,28,12,2.715775966644287,False,True
4096,1,vmm_paged,28,12,2.715104103088379,False,True
4096,1,contiguous,28,13,2.7110719680786133,False,True
4096,1,vmm_paged,28,13,2.717695951461792,False,True
4096,1,contiguous,28,14,2.7097599506378174,False,True
4096,1,vmm_paged,28,14,2.718816041946411,False,True
4096,1,contiguous,28,15,2.709183931350708,False,True
4096,1,vmm_paged,28,15,2.716928005218506,False,True
4096,1,contiguous,28,16,2.711359977722168,False,True
4096,1,vmm_paged,28,16,2.7294719219207764,False,True
4096,1,contiguous,28,17,2.7193920612335205,False,True
4096,1,vmm_paged,28,17,2.7158079147338867,False,True
4096,1,contiguous,28,18,2.7131199836730957,False,True
4096,1,vmm_paged,28,18,2.72271990776062,False,True
4096,1,contiguous,28,19,2.7149438858032227,False,True
4096,1,vmm_paged,28,19,2.7219200134277344,False,True
4096,1,contiguous,28,20,2.711199998855591,False,True
4096,1,vmm_paged,28,20,2.7143681049346924,False,True
4096,1,contiguous,28,21,2.708064079284668,False,True
4096,1,vmm_paged,28,21,2.71942400932312,False,True
4096,1,contiguous,28,22,2.7114241123199463,False,True
4096,1,vmm_paged,28,22,2.7174720764160156,False,True
4096,1,contiguous,28,23,2.7105278968811035,False,True
4096,1,vmm_paged,28,23,2.7173120975494385,False,True
4096,1,contiguous,28,24,2.7115519046783447,False,True
4096,1,vmm_paged,28,24,2.715359926223755,False,True
4096,1,contiguous,28,25,2.711967945098877,False,True
4096,1,vmm_paged,28,25,2.7171199321746826,False,True
4096,1,contiguous,28,26,2.7107839584350586,False,True
4096,1,vmm_paged,28,26,2.716032028198242,False,True
4096,1,contiguous,28,27,2.7153921127319336,False,True
4096,1,vmm_paged,28,27,2.7179839611053467,False,True
4096,1,contiguous,28,28,2.7119998931884766,False,True
4096,1,vmm_paged,28,28,2.717344045639038,False,True
4096,1,contiguous,28,29,2.717024087905884,False,True
4096,1,vmm_paged,28,29,2.7264320850372314,False,True
4096,4,contiguous,28,0,2.7550721168518066,False,True
4096,4,vmm_paged,28,0,2.7163519859313965,False,True
4096,4,contiguous,28,1,2.710239887237549,False,True
4096,4,vmm_paged,28,1,2.7147200107574463,False,True
4096,4,contiguous,28,2,2.710592031478882,False,True
4096,4,vmm_paged,28,2,2.708832025527954,False,True
4096,4,contiguous,28,3,2.70963191986084,False,True
4096,4,vmm_paged,28,3,2.7249279022216797,False,True
4096,4,contiguous,28,4,2.7111361026763916,False,True
4096,4,vmm_paged,28,4,2.7130239009857178,False,True
4096,4,contiguous,28,5,2.710848093032837,False,True
4096,4,vmm_paged,28,5,2.7141120433807373,False,True
4096,4,contiguous,28,6,2.7117760181427,False,True
4096,4,vmm_paged,28,6,2.712575912475586,False,True
4096,4,contiguous,28,7,2.713279962539673,False,True
4096,4,vmm_paged,28,7,2.710400104522705,False,True
4096,4,contiguous,28,8,2.707808017730713,False,True
4096,4,vmm_paged,28,8,2.7146880626678467,False,True
4096,4,contiguous,28,9,2.7054080963134766,False,True
4096,4,vmm_paged,28,9,2.7108800411224365,False,True
4096,4,contiguous,28,10,2.7173759937286377,False,True
4096,4,vmm_paged,28,10,2.710592031478882,False,True
4096,4,contiguous,28,11,2.704576015472412,False,True
4096,4,vmm_paged,28,11,2.7085120677948,False,True
4096,4,contiguous,28,12,2.7060799598693848,False,True
4096,4,vmm_paged,28,12,2.7065279483795166,False,True
4096,4,contiguous,28,13,2.723423957824707,False,True
4096,4,vmm_paged,28,13,2.7120320796966553,False,True
4096,4,contiguous,28,14,2.706912040710449,False,True
4096,4,vmm_paged,28,14,2.725856065750122,False,True
4096,4,contiguous,28,15,2.7097599506378174,False,True
4096,4,vmm_paged,28,15,2.716671943664551,False,True
4096,4,contiguous,28,16,2.7171521186828613,False,True
4096,4,vmm_paged,28,16,2.710911989212036,False,True
4096,4,contiguous,28,17,2.7116479873657227,False,True
4096,4,vmm_paged,28,17,2.715424060821533,False,True
4096,4,contiguous,28,18,2.7129600048065186,False,True
4096,4,vmm_paged,28,18,2.7139201164245605,False,True
4096,4,contiguous,28,19,2.707871913909912,False,True
4096,4,vmm_paged,28,19,2.7165119647979736,False,True
4096,4,contiguous,28,20,2.716991901397705,False,True
4096,4,vmm_paged,28,20,2.714240074157715,False,True
4096,4,contiguous,28,21,2.718816041946411,False,True
4096,4,vmm_paged,28,21,2.7173759937286377,False,True
4096,4,contiguous,28,22,2.7142720222473145,False,True
4096,4,vmm_paged,28,22,2.7141120433807373,False,True
4096,4,contiguous,28,23,2.7207999229431152,False,True
4096,4,vmm_paged,28,23,2.711967945098877,False,True
4096,4,contiguous,28,24,2.7134718894958496,False,True
4096,4,vmm_paged,28,24,2.713344097137451,False,True
4096,4,contiguous,28,25,2.71126389503479,False,True
4096,4,vmm_paged,28,25,2.715359926223755,False,True
4096,4,contiguous,28,26,2.713887929916382,False,True
4096,4,vmm_paged,28,26,2.7095038890838623,False,True
4096,4,contiguous,28,27,2.7120959758758545,False,True
4096,4,vmm_paged,28,27,2.7145280838012695,False,True
4096,4,contiguous,28,28,2.7300479412078857,False,True
4096,4,vmm_paged,28,28,2.7287681102752686,False,True
4096,4,contiguous,28,29,2.7116479873657227,False,True
4096,4,vmm_paged,28,29,2.7144320011138916,False,True
4096,8,contiguous,28,0,2.781791925430298,False,True
4096,8,vmm_paged,28,0,2.727328062057495,False,True
4096,8,contiguous,28,1,2.7288639545440674,False,True
4096,8,vmm_paged,28,1,2.7316160202026367,False,True
4096,8,contiguous,28,2,2.7305920124053955,False,True
4096,8,vmm_paged,28,2,2.7288320064544678,False,True
4096,8,contiguous,28,3,2.7266879081726074,False,True
4096,8,vmm_paged,28,3,2.7295360565185547,False,True
4096,8,contiguous,28,4,2.728800058364868,False,True
4096,8,vmm_paged,28,4,2.7291200160980225,False,True
4096,8,contiguous,28,5,2.7223360538482666,False,True
4096,8,vmm_paged,28,5,2.7200000286102295,False,True
4096,8,contiguous,28,6,2.724735975265503,False,True
4096,8,vmm_paged,28,6,2.725503921508789,False,True
4096,8,contiguous,28,7,2.7251200675964355,False,True
4096,8,vmm_paged,28,7,2.7216639518737793,False,True
4096,8,contiguous,28,8,2.721407890319824,False,True
4096,8,vmm_paged,28,8,2.724479913711548,False,True
4096,8,contiguous,28,9,2.726304054260254,False,True
4096,8,vmm_paged,28,9,2.7237439155578613,False,True
4096,8,contiguous,28,10,2.7223360538482666,False,True
4096,8,vmm_paged,28,10,2.723520040512085,False,True
4096,8,contiguous,28,11,2.7233920097351074,False,True
4096,8,vmm_paged,28,11,2.721280097961426,False,True
4096,8,contiguous,28,12,2.724191904067993,False,True
4096,8,vmm_paged,28,12,2.7179200649261475,False,True
4096,8,contiguous,28,13,2.7200961112976074,False,True
4096,8,vmm_paged,28,13,2.7189760208129883,False,True
4096,8,contiguous,28,14,2.724479913711548,False,True
4096,8,vmm_paged,28,14,2.720031976699829,False,True
4096,8,contiguous,28,15,2.7178239822387695,False,True
4096,8,vmm_paged,28,15,2.7279040813446045,False,True
4096,8,contiguous,28,16,2.7164158821105957,False,True
4096,8,vmm_paged,28,16,2.7192320823669434,False,True
4096,8,contiguous,28,17,2.721184015274048,False,True
4096,8,vmm_paged,28,17,2.72326397895813,False,True
4096,8,contiguous,28,18,2.723520040512085,False,True
4096,8,vmm_paged,28,18,2.7228798866271973,False,True
4096,8,contiguous,28,19,2.7175679206848145,False,True
4096,8,vmm_paged,28,19,2.7196478843688965,False,True
4096,8,contiguous,28,20,2.7139201164245605,False,True
4096,8,vmm_paged,28,20,2.718719959259033,False,True
4096,8,contiguous,28,21,2.724992036819458,False,True
4096,8,vmm_paged,28,21,2.7233920097351074,False,True
4096,8,contiguous,28,22,2.7210240364074707,False,True
4096,8,vmm_paged,28,22,2.722752094268799,False,True
4096,8,contiguous,28,23,2.7098240852355957,False,True
4096,8,vmm_paged,28,23,2.7062718868255615,False,True
4096,8,contiguous,28,24,2.706912040710449,False,True
4096,8,vmm_paged,28,24,2.7144320011138916,False,True
4096,8,contiguous,28,25,2.70579195022583,False,True
4096,8,vmm_paged,28,25,2.710047960281372,False,True
4096,8,contiguous,28,26,2.708064079284668,False,True
4096,8,vmm_paged,28,26,2.7135040760040283,False,True
4096,8,contiguous,28,27,2.718048095703125,False,True
4096,8,vmm_paged,28,27,2.7079999446868896,False,True
4096,8,contiguous,28,28,2.712480068206787,False,True
4096,8,vmm_paged,28,28,2.7211201190948486,False,True
4096,8,contiguous,28,29,2.708672046661377,False,True
4096,8,vmm_paged,28,29,2.7085440158843994,False,True
4096,16,contiguous,28,0,2.766655921936035,False,True
4096,16,vmm_paged,28,0,2.7093119621276855,False,True
4096,16,contiguous,28,1,2.704511880874634,False,True
4096,16,vmm_paged,28,1,2.709120035171509,False,True
4096,16,contiguous,28,2,2.705471992492676,False,True
4096,16,vmm_paged,28,2,2.709280014038086,False,True
4096,16,contiguous,28,3,2.7128000259399414,False,True
4096,16,vmm_paged,28,3,2.7128639221191406,False,True
4096,16,contiguous,28,4,2.706144094467163,False,True
4096,16,vmm_paged,28,4,2.7030720710754395,False,True
4096,16,contiguous,28,5,2.7014400959014893,False,True
4096,16,vmm_paged,28,5,2.714560031890869,False,True
4096,16,contiguous,28,6,2.7074880599975586,False,True
4096,16,vmm_paged,28,6,2.696928024291992,False,True
4096,16,contiguous,28,7,2.700576066970825,False,True
4096,16,vmm_paged,28,7,2.701792001724243,False,True
4096,16,contiguous,28,8,2.6972479820251465,False,True
4096,16,vmm_paged,28,8,2.708575963973999,False,True
4096,16,contiguous,28,9,2.700511932373047,False,True
4096,16,vmm_paged,28,9,2.7000319957733154,False,True
4096,16,contiguous,28,10,2.7119359970092773,False,True
4096,16,vmm_paged,28,10,2.7075839042663574,False,True
4096,16,contiguous,28,11,2.692960023880005,False,True
4096,16,vmm_paged,28,11,2.699968099594116,False,True
4096,16,contiguous,28,12,2.7014079093933105,False,True
4096,16,vmm_paged,28,12,2.6959359645843506,False,True
4096,16,contiguous,28,13,2.702239990234375,False,True
4096,16,vmm_paged,28,13,2.7017600536346436,False,True
4096,16,contiguous,28,14,2.6997439861297607,False,True
4096,16,vmm_paged,28,14,2.701535940170288,False,True
4096,16,contiguous,28,15,2.695039987564087,False,True
4096,16,vmm_paged,28,15,2.707616090774536,False,True
4096,16,contiguous,28,16,2.697279930114746,False,True
4096,16,vmm_paged,28,16,2.703007936477661,False,True
4096,16,contiguous,28,17,2.697216033935547,False,True
4096,16,vmm_paged,28,17,2.702847957611084,False,True
4096,16,contiguous,28,18,2.7009599208831787,False,True
4096,16,vmm_paged,28,18,2.699712038040161,False,True
4096,16,contiguous,28,19,2.696063995361328,False,True
4096,16,vmm_paged,28,19,2.696928024291992,False,True
4096,16,contiguous,28,20,2.693664073944092,False,True
4096,16,vmm_paged,28,20,2.698431968688965,False,True
4096,16,contiguous,28,21,2.6968960762023926,False,True
4096,16,vmm_paged,28,21,2.7018558979034424,False,True
4096,16,contiguous,28,22,2.6989119052886963,False,True
4096,16,vmm_paged,28,22,2.697535991668701,False,True
4096,16,contiguous,28,23,2.68886399269104,False,True
4096,16,vmm_paged,28,23,2.690272092819214,False,True
4096,16,contiguous,28,24,2.694783926010132,False,True
4096,16,vmm_paged,28,24,2.69215989112854,False,True
4096,16,contiguous,28,25,2.692415952682495,False,True
4096,16,vmm_paged,28,25,2.691488027572632,False,True
4096,16,contiguous,28,26,2.689471960067749,False,True
4096,16,vmm_paged,28,26,2.6921920776367188,False,True
4096,16,contiguous,28,27,2.6923840045928955,False,True
4096,16,vmm_paged,28,27,2.69267201423645,False,True
4096,16,contiguous,28,28,2.68937611579895,False,True
4096,16,vmm_paged,28,28,2.695552110671997,False,True
4096,16,contiguous,28,29,2.691200017929077,False,True
4096,16,vmm_paged,28,29,2.693567991256714,False,True
4096,32,contiguous,28,0,2.9153919219970703,False,True
4096,32,vmm_paged,28,0,2.7400639057159424,False,True
4096,32,contiguous,28,1,2.736191987991333,False,True
4096,32,vmm_paged,28,1,2.7370879650115967,False,True
4096,32,contiguous,28,2,2.734463930130005,False,True
4096,32,vmm_paged,28,2,2.766752004623413,False,True
4096,32,contiguous,28,3,2.7352640628814697,False,True
4096,32,vmm_paged,28,3,2.734560012817383,False,True
4096,32,contiguous,28,4,2.7372798919677734,False,True
4096,32,vmm_paged,28,4,2.7412800788879395,False,True
4096,32,contiguous,28,5,2.734528064727783,False,True
4096,32,vmm_paged,28,5,2.736799955368042,False,True
4096,32,contiguous,28,6,2.740384101867676,False,True
4096,32,vmm_paged,28,6,2.735136032104492,False,True
4096,32,contiguous,28,7,2.746079921722412,False,True
4096,32,vmm_paged,28,7,2.7386560440063477,False,True
4096,32,contiguous,28,8,2.739840030670166,False,True
4096,32,vmm_paged,28,8,2.7359039783477783,False,True
4096,32,contiguous,28,9,2.7366719245910645,False,True
4096,32,vmm_paged,28,9,2.7367680072784424,False,True
4096,32,contiguous,28,10,2.740511894226074,False,True
4096,32,vmm_paged,28,10,2.737823963165283,False,True
4096,32,contiguous,28,11,2.738719940185547,False,True
4096,32,vmm_paged,28,11,2.7377281188964844,False,True
4096,32,contiguous,28,12,2.739583969116211,False,True
4096,32,vmm_paged,28,12,2.7391679286956787,False,True
4096,32,contiguous,28,13,2.7354559898376465,False,True
4096,32,vmm_paged,28,13,2.746943950653076,False,True
4096,32,contiguous,28,14,2.737312078475952,False,True
4096,32,vmm_paged,28,14,2.73635196685791,False,True
4096,32,contiguous,28,15,2.735424041748047,False,True
4096,32,vmm_paged,28,15,2.7319040298461914,False,True
4096,32,contiguous,28,16,2.73091197013855,False,True
4096,32,vmm_paged,28,16,2.723936080932617,False,True
4096,32,contiguous,28,17,2.7336320877075195,False,True
4096,32,vmm_paged,28,17,2.7224960327148438,False,True
4096,32,contiguous,28,18,2.7197439670562744,False,True
4096,32,vmm_paged,28,18,2.7245121002197266,False,True
4096,32,contiguous,28,19,2.731168031692505,False,True
4096,32,vmm_paged,28,19,2.725600004196167,False,True
4096,32,contiguous,28,20,2.719104051589966,False,True
4096,32,vmm_paged,28,20,2.7206718921661377,False,True
